airline_sentiment_Index,features,rawPrediction,probability,prediction
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[145,152,224,286,326,332,472,560,604,658,709,771,817,823],""values"":[1,2,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.17888299957112977,-0.7672851820097468,0.5884021824386219]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3455043884218801,0.1341337133448705,0.5203618982332494]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,297,380,623,699,776,787,970],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6950719385982801,-0.74135279438863,0.046280855790351905]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5680354124549954,0.1350653897464756,0.29689919779852897]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,39,48,79,250,275,297,316,391,472,488,560,728,850,946],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5465233325359102,0.10960517526094579,-1.6561285077968515]}","{""vectorType"":""dense"",""length"":3,""values"":[0.782280831381643,0.1859161263139974,0.03180304230435971]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[113,560,607,870],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8798195676797139,-0.11863123341479681,-0.7611883342649158]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6401087962869869,0.23584795879311554,0.12404324491989752]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[115,154,252,323,413,417,426,439,583,650,704,753,798,804],""values"":[1,1,2,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1961099441885372,-0.3352837090316095,-0.8608262351569229]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7440037944062617,0.1608789922739964,0.09511721331974189]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[66,93,188,263,271,288,330,426,491,536,599,618,619,660,736,761,892,985],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.1967454815674565,-1.4726876022063482,-0.7240578793611021]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9264566710366319,0.023616230166309368,0.04992709879705871]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,39,426,427,537,635,736,763,847,901,977],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.6037203779292537,-0.2956491327298067,-1.3080712451994438]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8305363860221664,0.12430052592758058,0.04516308805025306]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,233,290,360,438,585,747,914],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.3514352935553761,0.6331400895647978,-0.2817047960094196]}","{""vectorType"":""dense"",""length"":3,""values"":[0.21057533514399332,0.5636417523929359,0.22578291246307083]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[310,413,537,560,621,684,698,727,778,868,999],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.7272384637362648,-1.3543272112238096,-1.3729112525124514]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9676315544831626,0.01633460256241371,0.01603384295442356]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[2,39,61,87,237,458,475,527,533,560,565,784],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.147031780873949,-0.538821930785645,-1.6082098500883006]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9161219160660681,0.062445597663017036,0.021432486270914927]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[68,233,330,422],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.08244593532670419,0.09280138423214304,-0.17524731955884582]}","{""vectorType"":""dense"",""length"":3,""values"":[0.35929329031085566,0.36303326475648917,0.2776734449326552]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[78,186,199,269,297,300,456,585,679,681,685,711,948],""values"":[1,2,1,1,1,1,1,1,1,1,1,1,2]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6902809865918753,-0.005593364987115268,-0.684687621604755]}","{""vectorType"":""dense"",""length"":3,""values"":[0.570943822118633,0.28469444096554497,0.14436173691582205]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[207,356,357,405,413,490,659,661,663,674,729,736,911,965,989],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[3.0151250218583248,-0.5041394954192071,-2.510985526439114]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9674897723531575,0.028658220669309824,0.003852006977532743]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[174,330,372,658,697,778],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.011485960254097392,0.11373075021134599,-0.10224478995724684]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3282313086063653,0.37201541049323494,0.2997532809003997]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[133,267,327,373,389,646,724,736,807],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.87903586795364,0.6411110574578656,-1.5201469254115032]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5321826616645239,0.4194993468395531,0.04831799149592295]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[137,570,736,901,904],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.43572966193137996,0.24834551037666963,-0.684075172308048]}","{""vectorType"":""dense"",""length"":3,""values"":[0.46393623137979817,0.3846612046141072,0.15140256400609467]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[19,219,302,330,341,497,584,803,981],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9735287723213703,-0.6208616138616203,-0.3526671584597475]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6809588446228063,0.13825661459088914,0.18078454078630457]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[162,206,297,385,392,431,564,574,666,806],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.2850805731699761,-0.5390699924251101,-0.7460105807448627]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7736662944124996,0.12483465115163749,0.10149905443586289]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[38,146,297,389,700,712,924],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4205197761460868,-0.2763490150752888,-1.1441707610707954]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7935251965299921,0.14541860320107777,0.06105620026893011]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[149,156,200,281,297,437,450,451,472,659,679,781,897],""values"":[1,1,1,1,1,1,2,1,1,1,1,1,2]}","{""vectorType"":""dense"",""length"":3,""values"":[2.6586153739304055,-0.49455628926717593,-2.164059084663224]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9516905948134945,0.04065282435142462,0.007656580835080703]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[149,222,305,311,377,604,736,892,916,925,939],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7151736231129394,0.24840376070499492,-0.9635773838179311]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5513799925607191,0.3457286956027839,0.1028913118364969]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[10,263,365,372,426,430,438,576,590,649,659,665,736,750,940],""values"":[1,1,2,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7946737567018965,-1.0615773068068004,0.2669035501049091]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5726798822058039,0.08948543076613595,0.3378346870280601]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[297,415,782,876],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.31430783337160356,0.017182535993547687,-0.3314903693651498]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4410736928576347,0.3276961044531187,0.23123020268924666]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[10,81,274,365,415,477,529,536,560,600,626,661,687,777,782,787,822,860],""values"":[1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.6243909426028071,-2.0363502210105895,0.4119592784077875]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7557513666329115,0.01943297330831572,0.2248156600587727]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,262,385,415,440,508,560,568,798,882],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.12938702667176957,0.7041927000403538,-0.8335797267121206]}","{""vectorType"":""dense"",""length"":3,""values"":[0.31660158969542657,0.5625330241475026,0.12086538615707092]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[12,74,183,224,233,299,411,560,571,678,712,783,806,846,948],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.340301303766695,-0.1423651622777884,-1.1979361414889014]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7656750699341629,0.17383236634336136,0.060492563722475724]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[16,47,79,173,235,244,268,270,369,377,560,659,703,730,753,807,871,933,974,988,998,999],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[3.7895841014737925,-1.4054059864584045,-2.384178115015381]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9924300863159041,0.0055023016149580006,0.002067612069137837]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[15,80,125,224,287,436,533,537,560,671,771,842,948,985],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7158928687488701,-0.662242545295658,-1.0536503234532075]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8654906808533217,0.08025115810794911,0.054258161038729026]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[39,128,197,304,391,458,510,519,527,560,801,823,834],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7652883604605312,0.3391677548885861,-2.1044561153491133]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7929567683323697,0.19049921960029537,0.01654401206733483]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[280,560,618],""values"":[1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.03604019703777682,0.2016239750139351,-0.23766417205171086]}","{""vectorType"":""dense"",""length"":3,""values"":[0.34006217653868553,0.40130119337448006,0.25863663008683435]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[252,263,270,372,690,736,750],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.0104147329939763,-1.0376410424111693,0.027226309417195282]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6652909379680882,0.08581284211374204,0.24889621991816993]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[4,116,118,330,389,451,462,602,762,892],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.50050089894088,-0.5299581443695749,-0.9705427545713021]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8225227292540831,0.10797687386320969,0.06950039688270727]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[148,297,392,527,552,666,712,891,927,932,972],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7502092388655335,-0.1758602986614693,-1.5743489402040605]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8462325718369236,0.12331285860866953,0.030454569554406792]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[19,104,218,433,505,560,658,729,823,855,904,924,968],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.43715590219364214,0.09385474089133122,-0.5310106430849697]}","{""vectorType"":""dense"",""length"":3,""values"":[0.47865137438707467,0.3395670254326853,0.18178160018023998]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[297,451,472,790],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.040806896524355936,0.35670961005733987,-0.39751650658169435]}","{""vectorType"":""dense"",""length"":3,""values"":[0.33149750706821085,0.45464777713177973,0.21385471580000948]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[184,250,287,297,372,409,418,436,650,685,687],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.23870590185570076,-0.9535412352107722,0.7148353333550741]}","{""vectorType"":""dense"",""length"":3,""values"":[0.34324513498805104,0.10418808070026561,0.5525667843116834]}",2
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,146,160,330,365,426,619,719,834,858,892],""values"":[1,1,1,1,1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.8400531487691159,-0.34177848771974745,-1.4982746610493645]}","{""vectorType"":""dense"",""length"":3,""values"":[0.870829105602875,0.0982597140199638,0.03091118037716114]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[133,144,169,224,235,347,536,568,736,854,884,944],""values"":[1,1,1,1,1,1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.477925635417959,0.34185116350438216,-0.8197767989223378]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4659970557171312,0.40671180710973015,0.12729113717313864]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[55,57,560,651,756,885],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.19952509557628703,0.7050577388572099,-0.904582834433495]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3345181055731414,0.5545869756362948,0.11089491879056389]}",1
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[687,736],""values"":[1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.2870513262841823,-0.21149330502733604,0.49854463131151844]}","{""vectorType"":""dense"",""length"":3,""values"":[0.23407145434309415,0.25244273992947874,0.513485805727427]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[61,87,125,424,536,590,736,791,825,846,863],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.278031411165369,-0.6771677025409584,-1.600863708624407]}","{""vectorType"":""dense"",""length"":3,""values"":[0.932190638439281,0.048537574392807876,0.01927178716791103]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[38,48,55,216,261,347,560,561,689,694,703,763,795,806],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.42536314457886176,-0.36625051557645555,-0.059112629002401273]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4832941918173134,0.21898689785156913,0.29771891033111747]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[48,168,216,340,527,560,594],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6511758710372999,-1.1365458281492833,0.48536995711198555]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4963883678766366,0.08306612031075879,0.4205455118126047]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[10,11,13,52,55,222,259,281,285,297,342,442,535,679,748,930,944],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.1886348230371072,0.589605199037383,-0.7782400220744851]}","{""vectorType"":""dense"",""length"":3,""values"":[0.34800249510520675,0.5196627407047654,0.13233476419002776]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[180,330,426,500,513,515,537,678,712,755,838,882,967],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.6889207686039804,-0.051847292429401115,-1.6370734761745753]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8255440411574394,0.14478857165335224,0.029667387189208395]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[302,330,372,377,415,448,466,635,784,859,892,956,989],""values"":[1,1,2,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.8013281750162793,-0.6130003190721101,-1.1883278559441655]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8773991660330606,0.07846349965797715,0.044137334308962196]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[69,91,133,193,416,420,456,560,593,619,807,850,978,985],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.0916547399035967,-0.22674673116714977,-1.8649080087364425]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8948068982079814,0.08807656277314596,0.017116539018872542]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[159,292,560,610,658,713,714],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.281132335735175,-0.30414889478990575,0.023016559054732932]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4292849619755607,0.23908991986492592,0.3316251181595133]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,103,240,261,354,393,409,535,560,702,830],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7725697854569485,0.29229336331748584,-1.064863148774431]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5624809413267267,0.34795766820256746,0.08956139047070585]}",0
